INDEX;OPSNAME;REGION;CITY
620983;ЕКАТЕРИНБУРГ ММПО УЧ-3;СВЕРДЛОВСКАЯ ОБЛАСТЬ;ЕКАТЕРИНБУРГ
620984;ЕКАТЕРИНБУРГ ММПО УЧ-6;СВЕРДЛОВСКАЯ ОБЛАСТЬ;ЕКАТЕРИНБУРГ
620985;ЕКАТЕРИНБУРГ ММПО УЧ. ТАРЫ;СВЕРДЛОВСКАЯ ОБЛАСТЬ;ЕКАТЕРИНБУРГ
620995;ЕКАТЕРИНБУРГ УД;СВЕРДЛОВСКАЯ ОБЛАСТЬ;ЕКАТЕРИНБУРГ
620999;ЕКАТЕРИНБУРГ ПОЧТАМТ;СВЕРДЛОВСКАЯ ОБЛАСТЬ;ЕКАТЕРИНБУРГ
620931;ЕКАТЕРИНБУРГ УДПП-1;СВЕРДЛОВСКАЯ ОБЛАСТЬ;ЕКАТЕРИНБУРГ
620932;ЕКАТЕРИНБУРГ УДПП-2;СВЕРДЛОВСКАЯ ОБЛАСТЬ;ЕКАТЕРИНБУРГ
620933;ЕКАТЕРИНБУРГ УДПП-3;СВЕРДЛОВСКАЯ ОБЛАСТЬ;ЕКАТЕРИНБУРГ
620934;ЕКАТЕРИНБУРГ УДПП-4;СВЕРДЛОВСКАЯ ОБЛАСТЬ;ЕКАТЕРИНБУРГ
620935;ЕКАТЕРИНБУРГ УДПП-5;СВЕРДЛОВСКАЯ ОБЛАСТЬ;ЕКАТЕРИНБУРГ
620936;ЕКАТЕРИНБУРГ УДПП-6;СВЕРДЛОВСКАЯ ОБЛАСТЬ;ЕКАТЕРИНБУРГ
620706;ЕКАТЕРИНБУРГ ЦЭП;СВЕРДЛОВСКАЯ ОБЛАСТЬ;ЕКАТЕРИНБУРГ
620150;ЕКАТЕРИНБУРГ ПВЗ;СВЕРДЛОВСКАЯ ОБЛАСТЬ;ЕКАТЕРИНБУРГ
620730;ЕКАТЕРИНБУРГ АТП;СВЕРДЛОВСКАЯ ОБЛАСТЬ;ЕКАТЕРИНБУРГ
620879;ЕКАТЕРИНБУРГ АТП;СВЕРДЛОВСКАЯ ОБЛАСТЬ;ЕКАТЕРИНБУРГ
620910;ЕКАТЕРИНБУРГ АТП;СВЕРДЛОВСКАЯ ОБЛАСТЬ;ЕКАТЕРИНБУРГ
620937;ЕКАТЕРИНБУРГ УДПП-7;СВЕРДЛОВСКАЯ ОБЛАСТЬ;ЕКАТЕРИНБУРГ
630000;НОВОСИБИРСК ПОЧТАМТ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630001;НОВОСИБИРСК 1;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630003;НОВОСИБИРСК 3;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630004;НОВОСИБИРСК 4;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630005;НОВОСИБИРСК 5;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630007;НОВОСИБИРСК 7;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630008;НОВОСИБИРСК 8;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630009;НОВОСИБИРСК 9;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630010;НОВОСИБИРСК 10;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630011;НОВОСИБИРСК 11;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630015;НОВОСИБИРСК 15;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630017;НОВОСИБИРСК 17;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630019;НОВОСИБИРСК 19;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630020;НОВОСИБИРСК 20;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630022;НОВОСИБИРСК 22;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630023;НОВОСИБИРСК;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630024;НОВОСИБИРСК 24;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630025;НОВОСИБИРСК 25;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630027;НОВОСИБИРСК 27;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630028;НОВОСИБИРСК 28;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630029;НОВОСИБИРСК 29;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630030;НОВОСИБИРСК 30;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630032;НОВОСИБИРСК 32;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630033;НОВОСИБИРСК 33;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630034;НОВОСИБИРСК 34;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630035;НОВОСИБИРСК 35;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630036;НОВОСИБИРСК 36;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630037;НОВОСИБИРСК 37;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630039;НОВОСИБИРСК 39;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630040;НОВОСИБИРСК 40;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630041;НОВОСИБИРСК 41;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630045;НОВОСИБИРСК 45;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630046;НОВОСИБИРСК 46;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630047;НОВОСИБИРСК 47;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630048;НОВОСИБИРСК 48;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630049;НОВОСИБИРСК 49;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630051;НОВОСИБИРСК 51;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630052;НОВОСИБИРСК 52;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630054;НОВОСИБИРСК 54;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630055;НОВОСИБИРСК 55;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630056;НОВОСИБИРСК 56;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630057;НОВОСИБИРСК 57;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630058;НОВОСИБИРСК 58;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630059;НОВОСИБИРСК 59;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630060;НОВОСИБИРСК 60;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630061;НОВОСИБИРСК 61;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630063;НОВОСИБИРСК 63;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630064;НОВОСИБИРСК 64;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630066;НОВОСИБИРСК 66;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630068;НОВОСИБИРСК 68;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630071;НОВОСИБИРСК 71;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630073;НОВОСИБИРСК 73;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630075;НОВОСИБИРСК 75;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630077;НОВОСИБИРСК 77;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630078;НОВОСИБИРСК 78;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630079;НОВОСИБИРСК 79;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630080;НОВОСИБИРСК 80;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630082;НОВОСИБИРСК 82;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630083;НОВОСИБИРСК 83;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630084;НОВОСИБИРСК 84;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630085;НОВОСИБИРСК 85;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630087;НОВОСИБИРСК 87;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630088;НОВОСИБИРСК 88;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630089;НОВОСИБИРСК 89;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630090;НОВОСИБИРСК 90;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630091;НОВОСИБИРСК 91;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630092;НОВОСИБИРСК 92;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630095;НОВОСИБИРСК 95;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630096;НОВОСИБИРСК 96;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630097;НОВОСИБИРСК 97;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630098;НОВОСИБИРСК 98;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630099;НОВОСИБИРСК 99;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630100;НОВОСИБИРСК 100;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630102;НОВОСИБИРСК 102;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630104;НОВОСИБИРСК 104;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630105;НОВОСИБИРСК 105;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630106;НОВОСИБИРСК 106;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630107;НОВОСИБИРСК 107;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630108;НОВОСИБИРСК 108;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630109;НОВОСИБИРСК 109;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630110;НОВОСИБИРСК 110;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630111;НОВОСИБИРСК 111;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630112;НОВОСИБИРСК 112;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630114;НОВОСИБИРСК 114;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630116;НОВОСИБИРСК 116;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630117;НОВОСИБИРСК 117;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630119;НОВОСИБИРСК 119;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630120;НОВОСИБИРСК 120;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630121;НОВОСИБИРСК 121;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630123;НОВОСИБИРСК 123;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630124;НОВОСИБИРСК 124;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630126;НОВОСИБИРСК 126;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630127;НОВОСИБИРСК 127 ППС;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630128;НОВОСИБИРСК 128;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630129;НОВОСИБИРСК 129;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630131;НОВОСИБИРСК 131;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630132;НОВОСИБИРСК 132;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630133;НОВОСИБИРСК 133;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630136;НОВОСИБИРСК 136;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630200;НОВОСИБИРСК 200;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630201;НОВОСИБИРСК 201;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630309;НОВОСИБИРСК ЛПЦ УЧ. ТАРЫ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630321;НОВОСИБИРСК ЛПЦ LPS-1-CM;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630322;НОВОСИБИРСК ЛПЦ SPS-2-CM;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630323;НОВОСИБИРСК ЛПЦ ТТ2000-3-СМ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630536;САДОВЫЙ ППС;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630700;УФПС НОВОСИБИРСКОЙ ОБЛАСТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630701;СКЛАД №1 УФПС НОВОСИБИРСКОЙ ОБЛАСТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630880;НОВОСИБИРСК УКД;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630890;НОВОСИБИРСК МСЦ УЧ. ТАРЫ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630895;НОВОСИБИРСК АРХИВ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630897;НОВОСИБИРСК УУЦ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630898;НОВОСИБИРСК ЦЕХ ТНП;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630899;НОВОСИБИРСК ПОЧТАМТ УЧ. ТАРЫ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630900;НОВОСИБИРСК;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630901;НОВОСИБИРСК;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630910;НОВОСИБИРСК ЦП;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630911;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630912;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630913;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630914;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630915;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630916;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630917;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630918;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630919;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630931;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630960;НОВОСИБИРСК МСЦ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630961;НОВОСИБИРСК МСЦ-1;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630962;НОВОСИБИРСК МСЦ УОПП;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630964;НОВОСИБИРСК МСЦ ЦОСП;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630924;НОВОСИБИРСК ПОЧТАМТ УДПП-4;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630925;НОВОСИБИРСК ПОЧТАМТ УДПП-5;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630926;НОВОСИБИРСК ПОЧТАМТ УДПП-6;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630896;НОВОСИБИРСК КЛАДОВАЯ ХРАНЕНИЯ НЕРОЗДАННЫХ ПО;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630922;НОВОСИБИРСК ПОЧТАМТ УДПП-2;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630920;НОВОСИБИРСК РЦГП;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630971;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630972;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630973;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630974;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630975;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630976;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630977;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630978;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630979;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630991;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630992;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630993;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630994;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630995;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630996;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630997;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630998;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630932;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630933;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630150;НОВОСИБИРСК ПВЗ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630921;НОВОСИБИРСК ПОЧТАМТ УДПП-1;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630923;НОВОСИБИРСК ПОЧТАМТ УДПП-3;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630101;НОВОСИБИРСК 101 ППС;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630730;НОВОСИБИРСК АТП;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630934;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630950;НОВОСИБИРСК АТП;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630935;НОВОСИБИРСК-ДТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630710;ИВЦ НОВОСИБИРСКОЙ ОБЛАСТИ;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
630721;НОВОСИБИРСК УОПК;НОВОСИБИРСКАЯ ОБЛАСТЬ;НОВОСИБИРСК
